Customer_ID,Customer_Name,Gender,City,State,Quantity,Unit_Price,Discount_%,Total_Amount,Product_Category,Product_Name,Brand
CUST1525,Vijay,Male,Kolkata,West Bengal,16,703,13,9785.76,Beauty,Perfume,Nivea
CUST1526,Kavya,Female,Lucknow,Uttar Pradesh,11,797,7,8153.31,Electronics,Earbuds,Noise
CUST1527,Amit,Male,Mumbai,Maharashtra,5,894,28,3218.4,Footwear,Sneakers,Nike
CUST1528,Vijay,Male,Jaipur,Rajasthan,4,601,29,1706.84,Footwear,Loafers,Adidas
CUST1529,Divya,Female,Pune,Maharashtra,3,792,23,1829.52,Footwear,Loafers,Puma
CUST1530,Radhika,Female,Mumbai,Maharashtra,19,781,27,10832.47,Beauty,Hair Oil,Nivea
CUST1531,Deepak,Male,Hyderabad,Telangana,18,798,9,13071.24,Electronics,Power Bank,Noise
CUST1532,Sanjay,Male,Chennai,Tamil Nadu,15,274,6,3863.4,Clothing,Shirt,Levis
CUST1533,Sanjay,Male,Mumbai,Maharashtra,9,833,27,5472.81,Footwear,Sneakers,Puma
CUST1534,Kavya,Female,Lucknow,Uttar Pradesh,17,844,16,12052.32,Accessories,Sunglasses,Fossil
CUST1535,Manoj,Male,Bengaluru,Karnataka,14,773,3,10497.34,Clothing,Shirt,Zara
CUST1536,Sanjay,Male,Jaipur,Rajasthan,15,520,28,5616,Clothing,T-Shirt,Zara
CUST1537,Ravi,Male,Lucknow,Uttar Pradesh,1,233,12,205.04,Footwear,Sneakers,Adidas
CUST1538,Ravi,Male,Pune,Maharashtra,3,490,3,1425.9,Accessories,Sunglasses,Fossil
CUST1539,Anita,Female,Ahmedabad,Gujarat,16,835,4,12825.6,Beauty,Face Cream,Mamaearth
CUST1540,Sangeeta,Female,Mumbai,Maharashtra,11,600,25,4950,Beauty,Shampoo,Nivea
CUST1541,Arun,Male,Kolkata,West Bengal,12,764,21,7242.72,Accessories,Watch,RayBan
CUST1542,Karthik,Male,Chennai,Tamil Nadu,10,132,3,1280.4,Clothing,Kurti,Snitch
CUST1543,Ravi,Male,Lucknow,Uttar Pradesh,16,154,17,2045.12,Footwear,Sneakers,Bata
CUST1544,Divya,Female,Jaipur,Rajasthan,8,618,5,4696.8,Beauty,Face Cream,Mamaearth
CUST1545,Meera,Female,Ahmedabad,Gujarat,6,855,23,3950.1,Electronics,Power Bank,Realme
CUST1546,Sangeeta,Female,Delhi,Delhi,12,924,23,8537.76,Electronics,Smartwatch,Realme
CUST1547,Pooja,Female,Lucknow,Uttar Pradesh,8,737,22,4598.88,Electronics,Bluetooth Speaker,OnePlus
CUST1548,Meera,Female,Mumbai,Maharashtra,4,111,21,350.76,Footwear,Sandals,Adidas
CUST1549,Anita,Female,Hyderabad,Telangana,8,627,1,4965.84,Beauty,Hair Oil,Mamaearth
CUST1550,Rahul,Male,Chennai,Tamil Nadu,18,819,22,11498.76,Beauty,Face Cream,Mamaearth
CUST1551,Ravi,Male,Mumbai,Maharashtra,5,654,10,2943,Clothing,T-Shirt,Levis
CUST1552,Pooja,Female,Mumbai,Maharashtra,9,472,27,3101.04,Electronics,Power Bank,Boat
CUST1553,Priya,Female,Lucknow,Uttar Pradesh,4,583,13,2028.84,Footwear,Sneakers,Bata
CUST1554,Lakshmi,Female,Chennai,Tamil Nadu,17,746,29,9004.22,Clothing,Jeans,Zara
CUST1555,Ravi,Male,Delhi,Delhi,9,327,4,2825.28,Clothing,Shirt,Zara
CUST1556,Deepak,Male,Hyderabad,Telangana,1,722,5,685.9,Electronics,Smartwatch,Boat
CUST1557,Anita,Female,Delhi,Delhi,13,406,9,4802.98,Clothing,Jeans,Zara
CUST1558,Lakshmi,Female,Jaipur,Rajasthan,16,556,7,8273.28,Beauty,Hair Oil,Loreal
CUST1559,Amit,Male,Lucknow,Uttar Pradesh,13,259,13,2929.29,Beauty,Hair Oil,Lakme
CUST1560,Amit,Male,Chennai,Tamil Nadu,14,430,23,4635.4,Beauty,Hair Oil,Nivea
CUST1561,Vijay,Male,Jaipur,Rajasthan,3,875,2,2572.5,Accessories,Sunglasses,Boat
CUST1562,Anita,Female,Ahmedabad,Gujarat,6,324,11,1730.16,Beauty,Perfume,Mamaearth
CUST1563,Arun,Male,Bengaluru,Karnataka,18,828,15,12668.4,Footwear,Running Shoes,Nike
CUST1564,Meera,Female,Hyderabad,Telangana,19,603,27,8363.61,Clothing,T-Shirt,Levis
CUST1565,Rahul,Male,Chennai,Tamil Nadu,5,555,29,1970.25,Footwear,Loafers,Bata
CUST1566,Radhika,Female,Pune,Maharashtra,15,144,22,1684.8,Beauty,Shampoo,Loreal
CUST1567,Ravi,Male,Pune,Maharashtra,2,313,16,525.84,Footwear,Sandals,Puma
CUST1568,Manoj,Male,Chennai,Tamil Nadu,10,158,0,1580,Accessories,Watch,Titan
CUST1569,Sanjay,Male,Bengaluru,Karnataka,18,743,22,10431.72,Footwear,Running Shoes,Bata
CUST1570,Ravi,Male,Chennai,Tamil Nadu,13,715,9,8458.45,Footwear,Sandals,Puma
CUST1571,Arun,Male,Pune,Maharashtra,5,294,24,1117.2,Footwear,Sneakers,Puma
CUST1572,Sanjay,Male,Mumbai,Maharashtra,1,588,22,458.64,Electronics,Bluetooth Speaker,OnePlus
CUST1573,Lakshmi,Female,Jaipur,Rajasthan,1,256,9,232.96,Clothing,T-Shirt,Levis
CUST1574,Divya,Female,Hyderabad,Telangana,18,709,20,10209.6,Clothing,Kurti,Levis
CUST1575,Rahul,Male,Chennai,Tamil Nadu,15,325,23,3753.75,Electronics,Power Bank,Boat
CUST1576,Amit,Male,Jaipur,Rajasthan,17,511,1,8600.13,Clothing,Kurti,Levis
CUST1577,Meera,Female,Pune,Maharashtra,11,304,8,3076.48,Beauty,Hair Oil,Loreal
CUST1578,Lakshmi,Female,Bengaluru,Karnataka,17,178,21,2390.54,Electronics,Earbuds,Boat
CUST1579,Anita,Female,Kolkata,West Bengal,13,223,12,2551.12,Clothing,Hoodie,Levis
CUST1580,Arun,Male,Lucknow,Uttar Pradesh,1,570,24,433.2,Footwear,Loafers,Bata
CUST1581,Meera,Female,Kolkata,West Bengal,2,317,15,538.9,Clothing,Kurti,Levis
CUST1582,Amit,Male,Kolkata,West Bengal,9,615,17,4594.05,Clothing,Kurti,Snitch
CUST1583,Lakshmi,Female,Pune,Maharashtra,3,701,18,1724.46,Clothing,Kurti,H&M
CUST1584,Kavya,Female,Bengaluru,Karnataka,1,203,11,180.67,Electronics,Bluetooth Speaker,Realme
CUST1585,Sanjay,Male,Kolkata,West Bengal,16,492,7,7320.96,Footwear,Loafers,Nike
CUST1586,Deepak,Male,Kolkata,West Bengal,6,730,16,3679.2,Accessories,Cap,Titan
CUST1587,Anita,Female,Chennai,Tamil Nadu,17,744,14,10877.28,Accessories,Sunglasses,Fossil
CUST1588,Deepak,Male,Jaipur,Rajasthan,5,923,9,4199.65,Electronics,Smartwatch,Boat
CUST1589,Sanjay,Male,Pune,Maharashtra,5,707,14,3040.1,Beauty,Perfume,Lakme
CUST1590,Amit,Male,Hyderabad,Telangana,6,533,14,2750.28,Electronics,Power Bank,OnePlus
CUST1591,Lakshmi,Female,Delhi,Delhi,3,430,22,1006.2,Electronics,Earbuds,Boat
CUST1592,Karthik,Male,Delhi,Delhi,5,242,6,1137.4,Beauty,Shampoo,Nivea
CUST1593,Kavya,Female,Chennai,Tamil Nadu,5,899,12,3955.6,Beauty,Hair Oil,Loreal
CUST1594,Ravi,Male,Ahmedabad,Gujarat,10,639,16,5367.6,Electronics,Bluetooth Speaker,Realme
CUST1595,Radhika,Female,Mumbai,Maharashtra,10,377,8,3468.4,Clothing,Shirt,Snitch
CUST1596,Sanjay,Male,Kolkata,West Bengal,19,332,7,5866.44,Footwear,Loafers,Adidas
CUST1597,Radhika,Female,Delhi,Delhi,17,628,19,8647.56,Clothing,T-Shirt,H&M
CUST1598,Vijay,Male,Jaipur,Rajasthan,14,670,25,7035,Electronics,Bluetooth Speaker,Realme
CUST1599,Anita,Female,Ahmedabad,Gujarat,9,189,26,1258.74,Accessories,Sunglasses,Boat
CUST1600,Karthik,Male,Chennai,Tamil Nadu,14,591,20,6619.2,Clothing,Jeans,Snitch
CUST1601,Arun,Male,Ahmedabad,Gujarat,1,298,17,247.34,Accessories,Sunglasses,RayBan
CUST1602,Kavya,Female,Kolkata,West Bengal,19,461,12,7707.92,Accessories,Cap,RayBan
CUST1603,Pooja,Female,Pune,Maharashtra,13,540,15,5967,Footwear,Sneakers,Puma
CUST1604,Arun,Male,Pune,Maharashtra,13,125,8,1495,Electronics,Smartwatch,Realme
CUST1605,Manoj,Male,Ahmedabad,Gujarat,4,124,11,441.44,Clothing,T-Shirt,Snitch
CUST1606,Kavya,Female,Chennai,Tamil Nadu,1,493,11,438.77,Beauty,Perfume,Mamaearth
CUST1607,Lakshmi,Female,Bengaluru,Karnataka,17,606,5,9786.9,Beauty,Hair Oil,Mamaearth
CUST1608,Radhika,Female,Lucknow,Uttar Pradesh,8,400,18,2624,Electronics,Bluetooth Speaker,OnePlus
CUST1609,Divya,Female,Ahmedabad,Gujarat,2,438,27,639.48,Electronics,Power Bank,Realme
CUST1610,Meera,Female,Chennai,Tamil Nadu,8,366,6,2752.32,Electronics,Power Bank,OnePlus
CUST1611,Naveen,Male,Kolkata,West Bengal,7,560,24,2979.2,Electronics,Bluetooth Speaker,Noise
CUST1612,Neha,Female,Mumbai,Maharashtra,2,792,2,1552.32,Clothing,Jeans,Levis
CUST1613,Anita,Female,Kolkata,West Bengal,3,555,15,1415.25,Electronics,Smartwatch,OnePlus
CUST1614,Rahul,Male,Lucknow,Uttar Pradesh,18,459,17,6857.46,Footwear,Running Shoes,Bata
CUST1615,Meera,Female,Hyderabad,Telangana,12,167,15,1703.4,Footwear,Running Shoes,Adidas
CUST1616,Vijay,Male,Mumbai,Maharashtra,1,962,22,750.36,Electronics,Bluetooth Speaker,OnePlus
CUST1617,Rahul,Male,Jaipur,Rajasthan,12,511,6,5764.08,Clothing,Shirt,Levis
CUST1618,Deepak,Male,Chennai,Tamil Nadu,5,590,3,2861.5,Footwear,Loafers,Puma
CUST1619,Sanjay,Male,Mumbai,Maharashtra,17,932,26,11724.56,Footwear,Sandals,Bata
CUST1620,Anita,Female,Delhi,Delhi,16,148,24,1799.68,Footwear,Sneakers,Puma
CUST1621,Karthik,Male,Jaipur,Rajasthan,15,786,29,8370.9,Accessories,Sunglasses,Boat
CUST1622,Karthik,Male,Hyderabad,Telangana,15,663,7,9248.85,Accessories,Belt,Boat
CUST1623,Manoj,Male,Hyderabad,Telangana,5,201,12,884.4,Electronics,Smartwatch,Realme
CUST1624,Neha,Female,Lucknow,Uttar Pradesh,14,315,12,3880.8,Beauty,Face Cream,Nivea
CUST1625,Neha,Female,Pune,Maharashtra,2,537,16,902.16,Electronics,Earbuds,Boat
CUST1626,Rahul,Male,Chennai,Tamil Nadu,11,799,16,7382.76,Electronics,Power Bank,Noise
CUST1627,Neha,Female,Lucknow,Uttar Pradesh,19,668,4,12184.32,Footwear,Loafers,Nike
CUST1628,Arun,Male,Jaipur,Rajasthan,7,658,5,4375.7,Beauty,Shampoo,Mamaearth
CUST1629,Amit,Male,Bengaluru,Karnataka,6,258,null,null,Clothing,T-Shirt,H&M
CUST1630,Kavya,Female,Mumbai,Maharashtra,2,588,12,1034.88,Electronics,Earbuds,Boat
CUST1631,Kavya,Female,Lucknow,Uttar Pradesh,6,785,24,3579.6,Beauty,Shampoo,Lakme
CUST1632,Naveen,Male,Bengaluru,Karnataka,18,341,27,4480.74,Electronics,Bluetooth Speaker,Boat
CUST1633,Arun,Male,Jaipur,Rajasthan,2,893,25,1339.5,Footwear,Sandals,Puma
CUST1634,Meera,Female,Bengaluru,Karnataka,18,852,13,13342.32,Footwear,Sneakers,Puma
CUST1635,Arun,Male,Hyderabad,Telangana,15,981,21,11624.85,Clothing,T-Shirt,Levis
CUST1636,Priya,Female,Mumbai,Maharashtra,19,104,3,1916.72,Clothing,Hoodie,Zara
CUST1637,Ravi,Male,Jaipur,Rajasthan,2,695,27,1014.7,Accessories,Cap,Titan
CUST1638,Meera,Female,Jaipur,Rajasthan,6,919,6,5183.16,Electronics,Bluetooth Speaker,Realme
CUST1639,Deepak,Male,Chennai,Tamil Nadu,1,460,7,427.8,Accessories,Cap,Boat
CUST1640,Arun,Male,Ahmedabad,Gujarat,15,558,24,6361.2,Accessories,Sunglasses,Titan
CUST1641,Meera,Female,Jaipur,Rajasthan,10,347,12,3053.6,Electronics,Power Bank,Noise
CUST1642,Divya,Female,Mumbai,Maharashtra,19,665,26,9349.9,Footwear,Sneakers,Nike
CUST1643,Deepak,Male,Jaipur,Rajasthan,17,772,5,12467.8,Footwear,Loafers,Puma
CUST1644,Amit,Male,Ahmedabad,Gujarat,5,521,5,2474.75,Clothing,T-Shirt,Zara
CUST1645,Neha,Female,Lucknow,Uttar Pradesh,4,837,23,2577.96,Beauty,Perfume,Lakme
CUST1646,Pooja,Female,Delhi,Delhi,10,114,27,832.2,Accessories,Watch,Boat
CUST1647,Meera,Female,Jaipur,Rajasthan,17,835,20,11356,Accessories,Watch,RayBan
CUST1648,Sanjay,Male,Delhi,Delhi,10,672,29,4771.2,Clothing,Kurti,H&M
CUST1649,Naveen,Male,Hyderabad,Telangana,17,221,2,3681.86,Footwear,Loafers,Adidas
CUST1650,Sanjay,Male,Kolkata,West Bengal,5,376,27,1372.4,Footwear,Loafers,Nike
CUST1651,Anita,Female,Pune,Maharashtra,2,657,2,1287.72,Accessories,Sunglasses,Titan
CUST1652,Lakshmi,Female,Jaipur,Rajasthan,6,552,12,2914.56,Clothing,Kurti,Snitch
CUST1653,Lakshmi,Female,Delhi,Delhi,2,489,21,772.62,Electronics,Power Bank,Noise
CUST1654,Karthik,Male,Jaipur,Rajasthan,13,393,1,5057.91,Electronics,Power Bank,Noise
CUST1655,Kavya,Female,Bengaluru,Karnataka,11,673,15,6292.55,Accessories,Watch,Fossil
CUST1656,Neha,Female,Pune,Maharashtra,11,697,21,6056.93,Electronics,Power Bank,Noise
CUST1657,Priya,Female,Pune,Maharashtra,16,545,28,6278.4,Footwear,Loafers,Adidas
CUST1658,Neha,Female,Delhi,Delhi,11,309,5,3229.05,Electronics,Smartwatch,Noise
CUST1659,Ravi,Male,Kolkata,West Bengal,19,689,7,12174.63,Footwear,Loafers,Adidas
CUST1660,Manoj,Male,Pune,Maharashtra,15,813,22,9512.1,Footwear,Loafers,Nike
CUST1661,Ravi,Male,Pune,Maharashtra,16,401,7,5966.88,Beauty,Perfume,Lakme
CUST1662,Lakshmi,Female,Ahmedabad,Gujarat,11,322,29,2514.82,Clothing,Kurti,H&M
CUST1663,Deepak,Male,Ahmedabad,Gujarat,16,833,24,10129.28,Beauty,Hair Oil,Nivea
CUST1664,Neha,Female,Lucknow,Uttar Pradesh,8,102,5,775.2,Electronics,Bluetooth Speaker,OnePlus
CUST1665,Ravi,Male,Hyderabad,Telangana,4,617,13,2147.16,Clothing,Hoodie,H&M
CUST1666,Sangeeta,Female,Chennai,Tamil Nadu,8,192,2,1505.28,Electronics,Earbuds,Boat
CUST1667,Anita,Female,Hyderabad,Telangana,4,619,9,2253.16,Beauty,Hair Oil,Mamaearth
CUST1668,Karthik,Male,Pune,Maharashtra,3,527,2,1549.38,Clothing,Hoodie,H&M
CUST1669,Deepak,Male,Jaipur,Rajasthan,3,592,26,1314.24,Beauty,Face Cream,Lakme
CUST1670,Amit,Male,Delhi,Delhi,18,334,11,5350.68,Clothing,Jeans,H&M
CUST1671,Pooja,Female,Kolkata,West Bengal,19,719,16,11475.24,Electronics,Bluetooth Speaker,Boat
CUST1672,Kavya,Female,Delhi,Delhi,19,260,26,3655.6,Electronics,Bluetooth Speaker,OnePlus
CUST1673,Deepak,Male,Jaipur,Rajasthan,5,820,28,2952,Clothing,Hoodie,H&M
CUST1674,Anita,Female,Delhi,Delhi,18,851,4,14705.28,Clothing,Shirt,H&M
CUST1675,Pooja,Female,Lucknow,Uttar Pradesh,10,430,29,3053,Electronics,Bluetooth Speaker,OnePlus
CUST1676,Naveen,Male,Lucknow,Uttar Pradesh,6,432,19,2099.52,Beauty,Shampoo,Lakme
CUST1677,Rahul,Male,Mumbai,Maharashtra,1,149,24,113.24,Footwear,Running Shoes,Nike
CUST1678,Vijay,Male,Kolkata,West Bengal,5,622,8,2861.2,Clothing,Hoodie,Snitch
CUST1679,Ravi,Male,Jaipur,Rajasthan,9,962,29,6147.18,Accessories,Sunglasses,RayBan
CUST1680,Amit,Male,Lucknow,Uttar Pradesh,12,767,20,7363.2,Electronics,Smartwatch,Realme
CUST1681,Meera,Female,Pune,Maharashtra,14,591,25,6205.5,Footwear,Sneakers,Adidas
CUST1682,Neha,Female,Pune,Maharashtra,2,681,19,1103.22,Clothing,Kurti,Zara
CUST1683,Karthik,Male,Jaipur,Rajasthan,17,780,null,null,Electronics,Smartwatch,Noise
CUST1684,Neha,Female,Ahmedabad,Gujarat,14,371,21,4103.26,Footwear,Sneakers,Bata
CUST1685,Kavya,Female,Ahmedabad,Gujarat,13,679,3,8562.19,Clothing,Kurti,Zara
CUST1686,Deepak,Male,Mumbai,Maharashtra,9,966,12,7650.72,Clothing,Jeans,Snitch
CUST1687,Priya,Female,Pune,Maharashtra,15,351,12,4633.2,Clothing,Shirt,H&M
CUST1688,Meera,Female,Lucknow,Uttar Pradesh,15,659,9,8995.35,Clothing,Hoodie,H&M
CUST1689,Divya,Female,Jaipur,Rajasthan,11,795,17,7258.35,Accessories,Sunglasses,Titan
CUST1690,Naveen,Male,Delhi,Delhi,16,931,16,12512.64,Accessories,Cap,Boat
CUST1691,Sanjay,Male,Hyderabad,Telangana,17,798,19,10988.46,Accessories,Belt,Titan
CUST1692,Karthik,Male,Kolkata,West Bengal,4,189,19,612.36,Accessories,Sunglasses,Titan
CUST1693,Priya,Female,Pune,Maharashtra,1,545,12,479.6,Electronics,Earbuds,Realme
CUST1694,Neha,Female,Delhi,Delhi,8,431,16,2896.32,Clothing,Jeans,Zara
CUST1695,Arun,Male,Delhi,Delhi,17,238,21,3196.34,Accessories,Belt,RayBan
CUST1696,Meera,Female,Jaipur,Rajasthan,3,456,3,1326.96,Footwear,Sneakers,Nike
CUST1697,Lakshmi,Female,Bengaluru,Karnataka,15,700,0,10500,Footwear,Loafers,Nike
CUST1698,Vijay,Male,Chennai,Tamil Nadu,15,373,0,5595,Accessories,Belt,RayBan
CUST1699,Anita,Female,Kolkata,West Bengal,14,118,14,1420.72,Footwear,Running Shoes,Adidas
CUST1700,Kavya,Female,Pune,Maharashtra,14,410,12,5051.2,Clothing,Shirt,Zara
CUST1701,Deepak,Male,Pune,Maharashtra,2,969,16,1627.92,Beauty,Shampoo,Mamaearth
CUST1702,Neha,Female,Pune,Maharashtra,13,985,23,9859.85,Clothing,Kurti,H&M
CUST1703,Anita,Female,Pune,Maharashtra,14,253,25,2656.5,Beauty,Hair Oil,Mamaearth
CUST1704,Arun,Male,Chennai,Tamil Nadu,19,489,7,8640.63,Beauty,Shampoo,Lakme
CUST1705,Rahul,Male,Chennai,Tamil Nadu,7,359,17,2085.79,Beauty,Perfume,Loreal
CUST1706,Vijay,Male,Pune,Maharashtra,3,719,26,1596.18,Clothing,Jeans,Levis
CUST1707,Pooja,Female,Chennai,Tamil Nadu,15,982,12,12962.4,Clothing,Jeans,Zara
CUST1708,Manoj,Male,Hyderabad,Telangana,14,896,22,9784.32,Clothing,Kurti,Snitch
CUST1709,Arun,Male,Pune,Maharashtra,11,670,13,6411.9,Clothing,Hoodie,Levis
CUST1710,Sangeeta,Female,Mumbai,Maharashtra,15,224,7,3124.8,Clothing,Hoodie,Snitch
CUST1711,Sanjay,Male,Chennai,Tamil Nadu,13,453,7,5476.77,Clothing,Kurti,Snitch
CUST1712,Meera,Female,Bengaluru,Karnataka,18,372,26,4955.04,Accessories,Sunglasses,Boat
CUST1713,Pooja,Female,Mumbai,Maharashtra,6,718,25,3231,Beauty,Perfume,Mamaearth
CUST1714,Kavya,Female,Ahmedabad,Gujarat,3,910,14,2347.8,Beauty,Perfume,Loreal
CUST1715,Meera,Female,Jaipur,Rajasthan,19,344,26,4836.64,Accessories,Cap,Fossil
CUST1716,Anita,Female,Ahmedabad,Gujarat,15,947,12,12500.4,Footwear,Running Shoes,Adidas
CUST1717,Amit,Male,Kolkata,West Bengal,5,549,6,2580.3,Electronics,Earbuds,Realme
CUST1718,Radhika,Female,Ahmedabad,Gujarat,10,346,4,3321.6,Beauty,Hair Oil,Loreal
CUST1719,Lakshmi,Female,Hyderabad,Telangana,7,619,16,3639.72,Footwear,Sandals,Puma
CUST1720,Karthik,Male,Mumbai,Maharashtra,17,240,27,2978.4,Clothing,Kurti,Zara
CUST1721,Radhika,Female,Jaipur,Rajasthan,7,461,24,2452.52,Accessories,Belt,Boat
CUST1722,Sangeeta,Female,Hyderabad,Telangana,12,107,28,924.48,Clothing,T-Shirt,Snitch
CUST1723,Sanjay,Male,Pune,Maharashtra,null,577,15,null,Accessories,Watch,Titan
CUST1724,Priya,Female,Mumbai,Maharashtra,13,451,22,4573.14,Electronics,Earbuds,Boat
CUST1725,Sanjay,Male,Kolkata,West Bengal,4,594,1,2352.24,Electronics,Power Bank,Realme
CUST1726,Sanjay,Male,Hyderabad,Telangana,10,705,21,5569.5,Footwear,Running Shoes,Puma
CUST1727,Priya,Female,Lucknow,Uttar Pradesh,3,932,17,2320.68,Accessories,Sunglasses,Titan
CUST1728,Anita,Female,Pune,Maharashtra,9,526,16,3976.56,Accessories,Watch,Fossil
CUST1729,Neha,Female,Kolkata,West Bengal,13,138,29,1273.74,Footwear,Sneakers,Nike
CUST1730,Amit,Male,Hyderabad,Telangana,18,692,6,11708.64,Clothing,Kurti,Zara
CUST1731,Neha,Female,Mumbai,Maharashtra,15,286,12,3775.2,Beauty,Shampoo,Lakme
CUST1732,Manoj,Male,Kolkata,West Bengal,4,695,17,2307.4,Footwear,Sneakers,Bata
CUST1733,Divya,Female,Delhi,Delhi,15,699,28,7549.2,Clothing,T-Shirt,Snitch
CUST1734,Amit,Male,Delhi,Delhi,2,853,13,1484.22,Electronics,Bluetooth Speaker,OnePlus
CUST1735,Neha,Female,Lucknow,Uttar Pradesh,15,953,29,10149.45,Footwear,Loafers,Adidas
CUST1736,Divya,Female,Delhi,Delhi,8,192,17,1274.88,Accessories,Belt,RayBan
CUST1737,Arun,Male,Lucknow,Uttar Pradesh,8,185,12,1302.4,Beauty,Face Cream,Mamaearth
CUST1738,Lakshmi,Female,Kolkata,West Bengal,17,143,10,2187.9,Clothing,Kurti,Levis
CUST1739,Anita,Female,Kolkata,West Bengal,12,236,20,2265.6,Electronics,Smartwatch,Noise
CUST1740,Karthik,Male,Hyderabad,Telangana,19,520,29,7014.8,Clothing,Hoodie,Snitch
CUST1741,Lakshmi,Female,Kolkata,West Bengal,10,173,20,1384,Electronics,Smartwatch,Boat
CUST1742,Sangeeta,Female,Delhi,Delhi,9,647,15,4949.55,Beauty,Face Cream,Lakme
CUST1743,Pooja,Female,Ahmedabad,Gujarat,5,712,22,2776.8,Clothing,Jeans,Zara
CUST1744,Radhika,Female,Bengaluru,Karnataka,6,611,16,3079.44,Beauty,Shampoo,Loreal
CUST1745,Neha,Female,Kolkata,West Bengal,2,255,7,474.3,Electronics,Bluetooth Speaker,Realme
CUST1746,Divya,Female,Ahmedabad,Gujarat,13,354,18,3773.64,Footwear,Running Shoes,Adidas
CUST1747,Neha,Female,Bengaluru,Karnataka,6,270,19,1312.2,Accessories,Belt,RayBan
CUST1748,Meera,Female,Bengaluru,Karnataka,5,827,14,3556.1,Footwear,Running Shoes,Puma
CUST1749,Sanjay,Male,Chennai,Tamil Nadu,1,269,8,247.48,Footwear,Sandals,Puma
CUST1750,Naveen,Male,Chennai,Tamil Nadu,6,863,19,4194.18,Accessories,Cap,Fossil
CUST1751,Karthik,Male,Pune,Maharashtra,6,971,9,5301.66,Accessories,Sunglasses,Titan
CUST1752,Arun,Male,Lucknow,Uttar Pradesh,16,421,11,5995.04,Footwear,Running Shoes,Adidas
CUST1753,Pooja,Female,Kolkata,West Bengal,4,666,20,2131.2,Accessories,Sunglasses,RayBan
CUST1754,Karthik,Male,Hyderabad,Telangana,11,555,22,4761.9,Footwear,Sandals,Bata
CUST1755,Pooja,Female,Hyderabad,Telangana,9,702,19,5117.58,Accessories,Cap,Fossil
CUST1756,Rahul,Male,Chennai,Tamil Nadu,3,889,29,1893.57,Accessories,Sunglasses,Fossil
CUST1757,Sanjay,Male,Mumbai,Maharashtra,19,712,0,13528,Clothing,Jeans,Zara
CUST1758,Deepak,Male,Mumbai,Maharashtra,8,254,24,1544.32,Clothing,Kurti,Snitch
CUST1759,Naveen,Male,Mumbai,Maharashtra,5,988,19,4001.4,Beauty,Face Cream,Lakme
CUST1760,Sanjay,Male,Lucknow,Uttar Pradesh,4,448,8,1648.64,Beauty,Face Cream,Lakme
CUST1761,Anita,Female,Lucknow,Uttar Pradesh,6,550,21,2607,Electronics,Earbuds,Realme
CUST1762,Manoj,Male,Jaipur,Rajasthan,2,975,14,1677,Electronics,Earbuds,Boat
CUST1763,Neha,Female,Lucknow,Uttar Pradesh,11,752,0,8272,Electronics,Smartwatch,Noise
CUST1764,Manoj,Male,Lucknow,Uttar Pradesh,4,272,11,968.32,Clothing,Shirt,Snitch
CUST1765,Vijay,Male,Mumbai,Maharashtra,15,109,2,1602.3,Beauty,Hair Oil,Loreal
CUST1766,Radhika,Female,Lucknow,Uttar Pradesh,6,839,10,4530.6,Electronics,Bluetooth Speaker,Noise
CUST1767,Manoj,Male,Lucknow,Uttar Pradesh,17,364,1,6126.12,Clothing,Shirt,Snitch
CUST1768,Kavya,Female,Hyderabad,Telangana,6,537,15,2738.7,Beauty,Face Cream,Lakme
CUST1769,Sangeeta,Female,Chennai,Tamil Nadu,19,859,8,15015.32,Clothing,Kurti,H&M
CUST1770,Karthik,Male,Delhi,Delhi,2,346,14,595.12,Electronics,Earbuds,Noise
CUST1771,Ravi,Male,Jaipur,Rajasthan,15,766,11,10226.1,Footwear,Running Shoes,Adidas
CUST1772,Deepak,Male,Jaipur,Rajasthan,11,645,0,7095,Beauty,Face Cream,Loreal
CUST1773,Radhika,Female,Kolkata,West Bengal,8,598,12,4209.92,Electronics,Smartwatch,Noise
CUST1774,Deepak,Male,Mumbai,Maharashtra,19,228,13,3768.84,Footwear,Sneakers,Adidas
CUST1775,Ravi,Male,Lucknow,Uttar Pradesh,13,771,24,7617.48,Beauty,Face Cream,Nivea
CUST1776,Karthik,Male,Chennai,Tamil Nadu,12,700,24,6384,Accessories,Cap,Fossil
CUST1777,Lakshmi,Female,Pune,Maharashtra,5,704,7,3273.6,Footwear,Loafers,Puma
CUST1778,Deepak,Male,Mumbai,Maharashtra,6,426,7,2377.08,Clothing,Shirt,Levis
CUST1779,Pooja,Female,Pune,Maharashtra,4,852,26,2521.92,Accessories,Watch,RayBan
CUST1780,Naveen,Male,Bengaluru,Karnataka,19,934,29,12599.66,Electronics,Smartwatch,Realme
CUST1781,Rahul,Male,Lucknow,Uttar Pradesh,1,503,11,447.67,Accessories,Cap,RayBan
CUST1782,Ravi,Male,Chennai,Tamil Nadu,17,728,0,12376,Clothing,Kurti,Levis
CUST1783,Divya,Female,Chennai,Tamil Nadu,12,705,10,7614,Electronics,Bluetooth Speaker,Realme
CUST1784,Neha,Female,Ahmedabad,Gujarat,15,774,7,10797.3,Electronics,Bluetooth Speaker,Noise
CUST1785,Priya,Female,Kolkata,West Bengal,1,710,9,646.1,Beauty,Hair Oil,Mamaearth
CUST1786,Karthik,Male,Kolkata,West Bengal,14,724,29,7196.56,Accessories,Sunglasses,Titan
